0;2.82309914;2.866549657
4;2.83315113;2.868495202
8;2.82812514;2.870278619
12;2.8482291;2.867360301
16;2.97387891;2.868657331
20;2.81807315;2.870765005
24;2.84320311;2.873359066
28;2.71755331;2.875142483
32;3.11963268;2.880330604
36;2.8482291;2.873196937
40;2.8482291;2.879033574
44;2.84320311;2.88081699
48;2.87335907;2.882762536
52;2.85828109;2.888923429
56;2.85828109;2.89022046
60;2.86330708;2.891841747
64;3.07942474;2.893949422
68;2.84320311;2.88892343
72;2.86330708;2.891031104
76;2.8532551;2.889409816
80;2.87335907;2.891193233
84;2.86833307;2.89281452
88;2.87335907;2.894435808
92;2.89346303;2.903028634
96;2.73765728;2.903677149
100;2.87335907;2.902866505
104;2.76781323;2.904487793
108;2.87838506;2.910000171
112;2.89848903;2.906757595
116;2.88341105;2.907568239
120;2.87838506;2.922484087
124;2.88341105;2.924105375
128;2.88843704;2.922484087
132;2.73765728;2.923943246
136;2.88843704;2.930590526
140;3.03921681;2.932049685
144;2.89848903;2.932373942
148;2.89848903;2.933184586
152;2.87838506;2.934481616
156;2.89848903;2.938859093
160;3.02916482;2.940318252
164;2.90351502;2.937399934
168;2.90351502;2.937399934
172;3.06434677;2.938696965
176;2.89848903;2.931725427
180;2.90854101;2.933184586
184;2.92864498;2.934643745
188;2.92361899;2.936102904
192;2.90854101;2.937075676
196;2.81304716;2.938372707
200;2.90854101;2.943560828
204;2.92361899;2.944857858
208;2.918593;2.945182115
212;3.13973665;2.946317017
216;2.913567;2.940318252
220;2.71252732;2.941777411
224;2.92361899;2.949559592
228;2.93869696;2.95118088
232;2.77786521;2.951505138
236;2.92361899;2.957341774
240;3.34580233;2.958476675
244;2.92864498;2.945992759
248;2.83315113;2.94583063
252;2.93367097;2.950694494
256;2.94372296;2.951667266
260;2.93367097;2.952315781
264;3.04926879;2.953937069
268;2.92361899;2.951505137
272;2.93869696;2.952964296
276;3.01408685;2.944371471
280;2.94372296;2.942101668
284;2.93869696;2.942912312
288;2.90351502;2.944047214
292;2.94372296;2.960746478
296;2.8482291;2.961881379
300;2.94372296;2.965934599
304;2.95377494;2.967718015
308;2.97387891;2.968690788
312;2.95377494;2.973878909
316;2.94874895;2.974851681
320;2.97387891;2.976148712
324;2.94874895;2.976472969
328;2.93367097;2.972744007
332;2.95377494;2.974041037
336;2.95377494;2.97501381
340;2.95880093;2.981012575
344;2.95377494;2.981985348
348;2.97387891;2.983120249
352;2.94874895;2.983606636
356;2.95880093;2.988632628
360;2.95880093;2.990740302
364;2.95880093;2.991875204
368;2.92361899;2.993010105
372;2.98393089;2.995928424
376;2.96382692;2.996739067
380;2.96382692;2.99771184
384;2.98393089;2.997549712
388;2.97387891;2.997873969
392;2.96885292;2.998684613
396;2.67231938;3.005331893
400;2.94372296;3.015708135
404;2.96885292;3.017491552
408;2.97387891;3.018626453
412;3.42119221;3.021544771
416;2.9789049;3.007925954
420;2.97387891;3.008898726
424;2.99900887;3.009871499
428;2.98393089;3.015546006
432;3.13471066;3.017491552
436;2.98393089;3.013114075
440;2.98895689;3.01376259
444;2.98393089;3.014411105
448;2.83315113;3.01505962
452;2.97387891;3.023814574
456;2.98393089;3.023652445
460;3.13973665;3.024949475
464;2.98895689;3.0217069
468;2.98895689;3.021058385
472;2.98895689;3.020247741
476;3.10455471;3.022517544
480;3.02413883;3.022841801
484;2.99398288;3.021220513
488;2.99398288;3.022517543
492;3.01408685;3.023490316
496;3.00906085;3.022517543
500;2.99398288;3.019761354
504;2.95880093;3.020734126
508;2.99398288;3.022355414
512;2.99900887;3.023490315
516;3.1749186;3.024463088
520;2.99398288;3.019761353
524;2.99900887;3.020734126
528;3.00403486;3.021706898
532;3.06434677;3.022517542
536;2.99900887;3.021382641
540;3.00906085;3.022355413
544;3.00403486;3.023976701
548;3.1749186;3.02154477
552;3.0442428;3.016843035
556;2.99900887;3.016356648
560;3.00403486;3.01749155
564;3.00906085;3.018464322
568;3.00403486;3.019437095
572;3.10455471;3.019437095
576;2.96885292;3.012789815
580;3.02413883;3.014897489
584;3.03921681;3.015383875
588;2.96885292;3.015383875
592;2.96382692;3.018140065
596;3.05932078;3.035812102
600;3.11460669;3.034839329
604;2.97387891;3.032569526
608;3.03419081;3.035001457
612;3.02413883;3.035487844
616;2.98393089;3.03597423
620;2.92361899;3.037757647
624;3.02413883;3.041972995
628;3.00906085;3.042783639
632;3.02916482;3.044891313
636;3.02916482;3.045053442
640;3.02916482;3.045864086
644;3.02413883;3.04667473
648;3.02916482;3.044567055
652;3.02916482;3.045701957
656;3.02916482;3.046512601
660;3.02916482;3.047323245
664;3.05932078;3.048458146
668;2.92864498;3.048620275
672;3.02916482;3.052835624
676;3.02916482;3.053970525
680;3.03419081;3.055429684
684;3.03419081;3.056240328
688;3.03921681;3.057213101
692;3.00403486;3.058023745
696;2.89848903;3.059969291
700;3.03419081;3.066292313
704;3.03921681;3.067265086
708;3.03921681;3.06807573
712;3.05429478;3.069210631
716;3.51166007;3.073425979
720;3.02916482;3.059645033
724;3.0442428;3.060942064
728;3.04926879;3.061752707
732;3.04926879;3.060293548
736;3.03921681;3.061104192
740;3.03921681;3.062076965
744;3.05429478;3.063211866
748;3.04926879;3.067265086
752;3.07439875;3.06807573
756;3.03419081;3.06807573
760;3.05429478;3.069697018
764;3.05429478;3.070507662
768;2.95880093;3.070994048
772;3.06434677;3.074885139
776;3.05429478;3.078938358
780;3.05429478;3.079262616
784;3.06434677;3.081046033
788;3.06434677;3.081856676
792;3.05932078;3.082343063
796;3.06434677;3.082991577
