0;1.82748663;1.850036265
5;2.02221881;1.846170614
10;1.82748663;1.841016412
15;1.8374729;1.842143894
20;1.83247977;1.842788169
25;1.99226002;1.843593513
30;1.82748663;1.839083586
35;1.82748663;1.840211068
40;1.8524523;1.841821756
45;2.00723941;1.842143893
50;1.84246603;1.837795036
55;1.8374729;1.838117174
60;1.8374729;1.839244655
65;1.84745916;1.840372137
70;1.78254844;1.840372137
75;1.8374729;1.843271375
80;1.8374729;1.839244655
85;1.84745916;1.840211068
90;1.84745916;1.84665382
95;1.84246603;1.847620233
100;1.94732182;1.850358403
105;1.84745916;1.848425577
110;1.99226002;1.849230922
115;1.84745916;1.848264509
120;1.90737676;1.849553059
125;1.8524523;1.848747715
130;1.30820082;1.863082838
135;1.84745916;1.88160575
140;1.85744543;1.882733232
145;1.87242483;1.880800406
150;1.85744543;1.881122544
155;1.70765145;1.875001929
160;1.86243856;1.880961475
165;1.86243856;1.881927888
170;1.85744543;1.882894301
175;1.85744543;1.883860714
180;1.8524523;1.890464534
185;1.86243856;1.891753085
190;1.87741796;1.892719497
195;1.86243856;1.890625603
200;1.87242483;1.891592016
205;1.8524523;1.892236291
210;1.87242483;1.893524842
215;1.87242483;1.895457667
220;1.84745916;1.896101942
225;1.87242483;1.897873699
230;1.71264458;1.898840112
235;1.8674317;1.897390493
240;2.04718448;1.881444682
245;1.87741796;1.875162998
250;1.92734929;1.875807274
255;1.88740423;1.875324067
260;1.87242483;1.875968342
265;1.96230122;1.878223305
270;1.88740423;1.87629048
275;1.88241109;1.877095824
280;2.29684112;1.875324067
285;1.88241109;1.863082838
290;1.88241109;1.864049251
295;1.79752784;1.865337802
300;1.88241109;1.866465283
305;1.66770638;1.873713379
310;1.89239736;1.881927888
315;1.89239736;1.882894301
320;1.89239736;1.883699645
325;1.88740423;1.884666058
330;2.06216387;1.88579354
335;1.89239736;1.881444682
340;1.89239736;1.882733233
345;1.81250724;1.884182852
350;1.89239736;1.887887434
355;1.89239736;1.889014915
360;1.89239736;1.890464535
365;1.93234242;1.895618736
370;1.89239736;1.895618736
375;1.90238363;1.896101943
380;1.90238363;1.897229424
385;1.66770638;1.898356905
390;1.37311155;1.904799657
395;1.8524523;1.923000432
400;1.89739049;1.925255395
405;1.91236989;1.926543945
410;1.90737676;1.922195088
415;1.94232869;1.923322569
420;1.90238363;1.923322569
425;1.91236989;1.933308835
430;1.82748663;1.933469904
435;1.91736302;1.937013417
440;1.91236989;1.937818761
445;1.92235616;1.944583651
450;1.83247977;1.945550064
455;2.10710207;1.949415715
460;1.92235616;1.959240911
465;1.92235616;1.960368393
470;1.91736302;1.961334805
475;1.92235616;1.963750838
480;1.92235616;1.96471725
485;1.92734929;1.965683663
490;1.93234242;1.963106562
495;1.93733555;1.964072975
500;1.92734929;1.96471725
505;1.92734929;1.968905039
510;1.93733555;1.970515727
515;2.05217761;1.971321071
520;1.93234242;1.968582902
525;1.90737676;1.966005801
530;1.93733555;1.968421833
535;1.93733555;1.969227177
540;1.8674317;1.970354659
545;1.93733555;1.973414966
550;1.92235616;1.974059241
555;1.93733555;1.987105814
560;1.77755531;1.988555433
565;1.94232869;1.99435391
570;1.94232869;1.995159254
575;2.21195786;1.997092079
580;1.91736302;1.972931759
585;1.93733555;1.975025654
590;1.94232869;1.976475273
595;2.12208147;1.978408099
600;1.95231495;1.973414966
605;1.95231495;1.974381379
610;2.41168317;1.975830998
615;1.95730809;1.961979081
620;1.95231495;1.963106563
625;1.99226002;1.964395114
630;1.95231495;1.963589769
635;1.95231495;1.96487832
640;1.84745916;1.966005802
645;1.96230122;1.970515728
650;1.95730809;1.97164321
655;2.05717074;1.974542448
660;1.97728062;1.972609623
665;1.96230122;1.973414966
670;1.96729435;1.974864585
675;1.8524523;1.975830998
680;1.98227375;1.980501994
685;1.96230122;1.981307337
690;1.97228748;1.978730236
695;1.96230122;1.980018787
700;1.95730809;1.981468406
705;2.32679991;1.983079094
710;1.98227375;1.97019359
715;1.95730809;1.970837865
720;1.96729435;1.972609622
725;2.00224628;1.974059241
730;1.46298794;1.974542448
735;1.98227375;1.992260016
740;1.98227375;2.004501245
745;2.00224628;2.012071478
750;1.96729435;2.007239414
755;1.98227375;2.009494377
760;1.99725315;2.010621859
765;1.98227375;2.011427203
770;1.99226002;2.012876822
775;1.99226002;2.013843235
780;1.96729435;2.014970716
